
#################################################################
Log started at 2025-06-13_16-13-37 
#################################################################
IMU initialized succesfully
PPS initialized succesfully
Acceleration: X=-0.098403, Y=-0.616609, Z=9.796541 m/s^2 Time of Week: 461637.482000, Week Number: 2370, Difference: 18.074609 s
Acceleration: X=-0.109682, Y=-0.625595, Z=9.779806 m/s^2 Time of Week: 461637.601000, Week Number: 2370, Difference: 18.074650 s
Acceleration: X=-0.106719, Y=-0.630429, Z=9.771452 m/s^2 Time of Week: 461637.602000, Week Number: 2370, Difference: 18.074631 s
Acceleration: X=-0.101898, Y=-0.631034, Z=9.771466 m/s^2 Time of Week: 461637.603000, Week Number: 2370, Difference: 18.074645 s
Acceleration: X=-0.100080, Y=-0.623257, Z=9.779225 m/s^2 Time of Week: 461637.604000, Week Number: 2370, Difference: 18.074645 s
Acceleration: X=-0.102506, Y=-0.623818, Z=9.778031 m/s^2 Time of Week: 461637.605000, Week Number: 2370, Difference: 18.074578 s
Acceleration: X=-0.103066, Y=-0.621397, Z=9.778037 m/s^2 Time of Week: 461637.606000, Week Number: 2370, Difference: 18.074655 s
Acceleration: X=-0.103073, Y=-0.618979, Z=9.773231 m/s^2 Time of Week: 461637.607000, Week Number: 2370, Difference: 18.074649 s
Acceleration: X=-0.101886, Y=-0.620224, Z=9.773848 m/s^2 Time of Week: 461637.608000, Week Number: 2370, Difference: 18.074650 s
Acceleration: X=-0.100140, Y=-0.624444, Z=9.778645 m/s^2 Time of Week: 461637.609000, Week Number: 2370, Difference: 18.074647 s
Acceleration: X=-0.103704, Y=-0.621454, Z=9.781645 m/s^2 Time of Week: 461637.610000, Week Number: 2370, Difference: 18.074648 s
Acceleration: X=-0.108501, Y=-0.617797, Z=9.780426 m/s^2 Time of Week: 461637.611000, Week Number: 2370, Difference: 18.074648 s
Acceleration: X=-0.106117, Y=-0.621393, Z=9.779208 m/s^2 Time of Week: 461637.612000, Week Number: 2370, Difference: 18.074546 s
Acceleration: X=-0.097724, Y=-0.620830, Z=9.787023 m/s^2 Time of Week: 461637.613000, Week Number: 2370, Difference: 18.074523 s
Acceleration: X=-0.096540, Y=-0.620818, Z=9.792419 m/s^2 Time of Week: 461637.614000, Week Number: 2370, Difference: 18.074642 s
Acceleration: X=-0.098925, Y=-0.622014, Z=9.790026 m/s^2 Time of Week: 461637.615000, Week Number: 2370, Difference: 18.074579 s
Acceleration: X=-0.101857, Y=-0.617137, Z=9.788236 m/s^2 Time of Week: 461637.616000, Week Number: 2370, Difference: 18.074628 s
Acceleration: X=-0.103051, Y=-0.618357, Z=9.791828 m/s^2 Time of Week: 461637.617000, Week Number: 2370, Difference: 18.074649 s
Acceleration: X=-0.106653, Y=-0.620177, Z=9.799001 m/s^2 Time of Week: 461637.618000, Week Number: 2370, Difference: 18.074646 s
Acceleration: X=-0.106698, Y=-0.619595, Z=9.797166 m/s^2 Time of Week: 461637.619000, Week Number: 2370, Difference: 18.074661 s
Acceleration: X=-0.106704, Y=-0.621998, Z=9.789995 m/s^2 Time of Week: 461637.620000, Week Number: 2370, Difference: 18.074665 s
Acceleration: X=-0.106063, Y=-0.615377, Z=9.788829 m/s^2 Time of Week: 461637.621000, Week Number: 2370, Difference: 18.074663 s
Acceleration: X=-0.099524, Y=-0.613005, Z=9.793001 m/s^2 Time of Week: 461637.622000, Week Number: 2370, Difference: 18.074637 s
Acceleration: X=-0.101369, Y=-0.616581, Z=9.794795 m/s^2 Time of Week: 461637.623000, Week Number: 2370, Difference: 18.074664 s
Acceleration: X=-0.106793, Y=-0.621358, Z=9.798376 m/s^2 Time of Week: 461637.624000, Week Number: 2370, Difference: 18.074627 s
Acceleration: X=-0.104983, Y=-0.614216, Z=9.791767 m/s^2 Time of Week: 461637.625000, Week Number: 2370, Difference: 18.074636 s
Acceleration: X=-0.100183, Y=-0.613691, Z=9.788157 m/s^2 Time of Week: 461637.626000, Week Number: 2370, Difference: 18.074657 s
Acceleration: X=-0.102528, Y=-0.617857, Z=9.787000 m/s^2 Time of Week: 461637.627000, Week Number: 2370, Difference: 18.074647 s
Acceleration: X=-0.107883, Y=-0.618959, Z=9.787619 m/s^2 Time of Week: 461637.628000, Week Number: 2370, Difference: 18.074634 s
Acceleration: X=-0.110298, Y=-0.623153, Z=9.790018 m/s^2 Time of Week: 461637.629000, Week Number: 2370, Difference: 18.074593 s
Acceleration: X=-0.104914, Y=-0.620222, Z=9.787008 m/s^2 Time of Week: 461637.630000, Week Number: 2370, Difference: 18.074650 s
Acceleration: X=-0.100125, Y=-0.618469, Z=9.781608 m/s^2 Time of Week: 461637.631000, Week Number: 2370, Difference: 18.074634 s
Acceleration: X=-0.102533, Y=-0.624999, Z=9.774438 m/s^2 Time of Week: 461637.632000, Week Number: 2370, Difference: 18.074579 s
Acceleration: X=-0.102572, Y=-0.632229, Z=9.773252 m/s^2 Time of Week: 461637.633000, Week Number: 2370, Difference: 18.074648 s
Acceleration: X=-0.104371, Y=-0.633452, Z=9.779842 m/s^2 Time of Week: 461637.634000, Week Number: 2370, Difference: 18.074647 s
Acceleration: X=-0.103747, Y=-0.631596, Z=9.780459 m/s^2 Time of Week: 461637.635000, Week Number: 2370, Difference: 18.074641 s
Acceleration: X=-0.099576, Y=-0.634642, Z=9.773885 m/s^2 Time of Week: 461637.636000, Week Number: 2370, Difference: 18.074643 s
Acceleration: X=-0.098395, Y=-0.638293, Z=9.769694 m/s^2 Time of Week: 461637.637000, Week Number: 2370, Difference: 18.074652 s
Acceleration: X=-0.102565, Y=-0.641287, Z=9.768505 m/s^2 Time of Week: 461637.638000, Week Number: 2370, Difference: 18.074662 s
Acceleration: X=-0.106129, Y=-0.637673, Z=9.763135 m/s^2 Time of Week: 461637.639000, Week Number: 2370, Difference: 18.074596 s
Acceleration: X=-0.107926, Y=-0.637676, Z=9.762534 m/s^2 Time of Week: 461637.640000, Week Number: 2370, Difference: 18.074655 s
Acceleration: X=-0.104927, Y=-0.634076, Z=9.758931 m/s^2 Time of Week: 461637.641000, Week Number: 2370, Difference: 18.074643 s
Acceleration: X=-0.097709, Y=-0.634626, Z=9.757730 m/s^2 Time of Week: 461637.642000, Week Number: 2370, Difference: 18.074649 s
Acceleration: X=-0.100060, Y=-0.634000, Z=9.763722 m/s^2 Time of Week: 461637.643000, Week Number: 2370, Difference: 18.074651 s
Acceleration: X=-0.101269, Y=-0.641829, Z=9.766160 m/s^2 Time of Week: 461637.644000, Week Number: 2370, Difference: 18.074654 s
Acceleration: X=-0.097105, Y=-0.646644, Z=9.765567 m/s^2 Time of Week: 461637.645000, Week Number: 2370, Difference: 18.074645 s
Acceleration: X=-0.103640, Y=-0.635802, Z=9.756567 m/s^2 Time of Week: 461637.646000, Week Number: 2370, Difference: 18.074657 s
Acceleration: X=-0.106053, Y=-0.630972, Z=9.758332 m/s^2 Time of Week: 461637.647000, Week Number: 2370, Difference: 18.074612 s
Acceleration: X=-0.109720, Y=-0.639390, Z=9.757724 m/s^2 Time of Week: 461637.648000, Week Number: 2370, Difference: 18.074633 s
Acceleration: X=-0.107378, Y=-0.643606, Z=9.757716 m/s^2 Time of Week: 461637.649000, Week Number: 2370, Difference: 18.074638 s
Acceleration: X=-0.099577, Y=-0.644245, Z=9.764328 m/s^2 Time of Week: 461637.650000, Week Number: 2370, Difference: 18.074638 s
Acceleration: X=-0.094752, Y=-0.640079, Z=9.765524 m/s^2 Time of Week: 461637.651000, Week Number: 2370, Difference: 18.074637 s
Acceleration: X=-0.098937, Y=-0.640672, Z=9.766103 m/s^2 Time of Week: 461637.652000, Week Number: 2370, Difference: 18.074650 s
Acceleration: X=-0.104365, Y=-0.637064, Z=9.769058 m/s^2 Time of Week: 461637.653000, Week Number: 2370, Difference: 18.074646 s
Acceleration: X=-0.094805, Y=-0.637076, Z=9.770279 m/s^2 Time of Week: 461637.654000, Week Number: 2370, Difference: 18.074644 s
Acceleration: X=-0.091171, Y=-0.632246, Z=9.770898 m/s^2 Time of Week: 461637.655000, Week Number: 2370, Difference: 18.074652 s
Acceleration: X=-0.092934, Y=-0.633434, Z=9.776314 m/s^2 Time of Week: 461637.656000, Week Number: 2370, Difference: 18.074653 s
Acceleration: X=-0.095907, Y=-0.629788, Z=9.779260 m/s^2 Time of Week: 461637.657000, Week Number: 2370, Difference: 18.074653 s
Acceleration: X=-0.092922, Y=-0.628621, Z=9.781055 m/s^2 Time of Week: 461637.658000, Week Number: 2370, Difference: 18.074651 s
Acceleration: X=-0.096509, Y=-0.627455, Z=9.788252 m/s^2 Time of Week: 461637.659000, Week Number: 2370, Difference: 18.074510 s
Acceleration: X=-0.100122, Y=-0.630446, Z=9.793650 m/s^2 Time of Week: 461637.660000, Week Number: 2370, Difference: 18.074641 s
Acceleration: X=-0.095891, Y=-0.623819, Z=9.803221 m/s^2 Time of Week: 461637.661000, Week Number: 2370, Difference: 18.074657 s
Acceleration: X=-0.100088, Y=-0.619573, Z=9.799610 m/s^2 Time of Week: 461637.662000, Week Number: 2370, Difference: 18.074621 s
Acceleration: X=-0.101871, Y=-0.615976, Z=9.803792 m/s^2 Time of Week: 461637.663000, Week Number: 2370, Difference: 18.074635 s
Acceleration: X=-0.106076, Y=-0.616537, Z=9.806758 m/s^2 Time of Week: 461637.664000, Week Number: 2370, Difference: 18.074635 s
Acceleration: X=-0.102480, Y=-0.618925, Z=9.805573 m/s^2 Time of Week: 461637.665000, Week Number: 2370, Difference: 18.074469 s
Acceleration: X=-0.103084, Y=-0.617746, Z=9.809177 m/s^2 Time of Week: 461637.666000, Week Number: 2370, Difference: 18.074657 s
Acceleration: X=-0.104902, Y=-0.618943, Z=9.815770 m/s^2 Time of Week: 461637.667000, Week Number: 2370, Difference: 18.074646 s
Acceleration: X=-0.103139, Y=-0.621346, Z=9.818759 m/s^2 Time of Week: 461637.668000, Week Number: 2370, Difference: 18.074651 s
Acceleration: X=-0.096022, Y=-0.620226, Z=9.812139 m/s^2 Time of Week: 461637.669000, Week Number: 2370, Difference: 18.074641 s
Acceleration: X=-0.097838, Y=-0.620861, Z=9.815137 m/s^2 Time of Week: 461637.670000, Week Number: 2370, Difference: 18.074651 s
Acceleration: X=-0.101399, Y=-0.620227, Z=9.818738 m/s^2 Time of Week: 461637.671000, Week Number: 2370, Difference: 18.074652 s
Acceleration: X=-0.097800, Y=-0.617201, Z=9.819917 m/s^2 Time of Week: 461637.672000, Week Number: 2370, Difference: 18.074582 s
Acceleration: X=-0.095951, Y=-0.609394, Z=9.813303 m/s^2 Time of Week: 461637.673000, Week Number: 2370, Difference: 18.074648 s
Acceleration: X=-0.094772, Y=-0.612441, Z=9.810926 m/s^2 Time of Week: 461637.674000, Week Number: 2370, Difference: 18.074646 s
Acceleration: X=-0.093625, Y=-0.614266, Z=9.811524 m/s^2 Time of Week: 461637.675000, Week Number: 2370, Difference: 18.074578 s
Acceleration: X=-0.096573, Y=-0.613014, Z=9.811532 m/s^2 Time of Week: 461637.676000, Week Number: 2370, Difference: 18.074636 s
Acceleration: X=-0.102475, Y=-0.603370, Z=9.817513 m/s^2 Time of Week: 461637.677000, Week Number: 2370, Difference: 18.074642 s
Acceleration: X=-0.108488, Y=-0.603981, Z=9.816894 m/s^2 Time of Week: 461637.678000, Week Number: 2370, Difference: 18.074647 s
Acceleration: X=-0.108497, Y=-0.605192, Z=9.811517 m/s^2 Time of Week: 461637.679000, Week Number: 2370, Difference: 18.074637 s
Acceleration: X=-0.105554, Y=-0.613589, Z=9.815115 m/s^2 Time of Week: 461637.680000, Week Number: 2370, Difference: 18.074644 s
